POI_ID,USE_TYPE,NAME,NAME_LONG,LEVEL_ID,HEIGHT_REL,CREATED_US,CREATED_DA,LAST_EDITE,LAST_EDI_1,VALIDATION,STATUS
OtherBuildings.DignityHealthArena.L02.202-L-17,Seat,202-L-17,"202-L-17, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-L-16,Seat,202-L-16,"202-L-16, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-L-15,Seat,202-L-15,"202-L-15, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-L-14,Seat,202-L-14,"202-L-14, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-L-13,Seat,202-L-13,"202-L-13, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-L-12,Seat,202-L-12,"202-L-12, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-L-11,Seat,202-L-11,"202-L-11, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-L-10,Seat,202-L-10,"202-L-10, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-L-20,Seat,202-L-20,"202-L-20, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-L-21,Seat,202-L-21,"202-L-21, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-J-22,Seat,202-J-22,"202-J-22, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-K-22,Seat,202-K-22,"202-K-22, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-L-22,Seat,202-L-22,"202-L-22, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-01,Seat,202-B-01,"202-B-01, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-02,Seat,202-B-02,"202-B-02, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-03,Seat,202-B-03,"202-B-03, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-04,Seat,202-B-04,"202-B-04, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-05,Seat,202-B-05,"202-B-05, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-06,Seat,202-B-06,"202-B-06, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-07,Seat,202-B-07,"202-B-07, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-08,Seat,202-B-08,"202-B-08, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-09,Seat,202-B-09,"202-B-09, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-19,Seat,202-B-19,"202-B-19, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-18,Seat,202-B-18,"202-B-18, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-17,Seat,202-B-17,"202-B-17, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-16,Seat,202-B-16,"202-B-16, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-15,Seat,202-B-15,"202-B-15, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-14,Seat,202-B-14,"202-B-14, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-13,Seat,202-B-13,"202-B-13, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-12,Seat,202-B-12,"202-B-12, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-11,Seat,202-B-11,"202-B-11, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-10,Seat,202-B-10,"202-B-10, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-20,Seat,202-B-20,"202-B-20, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-21,Seat,202-B-21,"202-B-21, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-B-22,Seat,202-B-22,"202-B-22, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-01,Seat,202-A-01,"202-A-01, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-02,Seat,202-A-02,"202-A-02, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-03,Seat,202-A-03,"202-A-03, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-04,Seat,202-A-04,"202-A-04, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-05,Seat,202-A-05,"202-A-05, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-06,Seat,202-A-06,"202-A-06, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-07,Seat,202-A-07,"202-A-07, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-08,Seat,202-A-08,"202-A-08, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-18,Seat,202-A-18,"202-A-18, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-17,Seat,202-A-17,"202-A-17, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-16,Seat,202-A-16,"202-A-16, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-15,Seat,202-A-15,"202-A-15, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-14,Seat,202-A-14,"202-A-14, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-13,Seat,202-A-13,"202-A-13, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-12,Seat,202-A-12,"202-A-12, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-11,Seat,202-A-11,"202-A-11, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-10,Seat,202-A-10,"202-A-10, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-09,Seat,202-A-09,"202-A-09, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-19,Seat,202-A-19,"202-A-19, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.202-A-20,Seat,202-A-20,"202-A-20, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-01,Seat,203-L-01,"203-L-01, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-02,Seat,203-L-02,"203-L-02, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-03,Seat,203-L-03,"203-L-03, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-04,Seat,203-L-04,"203-L-04, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-05,Seat,203-L-05,"203-L-05, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-06,Seat,203-L-06,"203-L-06, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-07,Seat,203-L-07,"203-L-07, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-08,Seat,203-L-08,"203-L-08, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-09,Seat,203-L-09,"203-L-09, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-19,Seat,203-L-19,"203-L-19, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-18,Seat,203-L-18,"203-L-18, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-17,Seat,203-L-17,"203-L-17, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-16,Seat,203-L-16,"203-L-16, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-15,Seat,203-L-15,"203-L-15, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-14,Seat,203-L-14,"203-L-14, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-13,Seat,203-L-13,"203-L-13, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-12,Seat,203-L-12,"203-L-12, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-11,Seat,203-L-11,"203-L-11, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-10,Seat,203-L-10,"203-L-10, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-20,Seat,203-L-20,"203-L-20, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-21,Seat,203-L-21,"203-L-21, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-22,Seat,203-L-22,"203-L-22, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-L-23,Seat,203-L-23,"203-L-23, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-01,Seat,203-K-01,"203-K-01, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-02,Seat,203-K-02,"203-K-02, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-03,Seat,203-K-03,"203-K-03, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-04,Seat,203-K-04,"203-K-04, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-05,Seat,203-K-05,"203-K-05, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-06,Seat,203-K-06,"203-K-06, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-07,Seat,203-K-07,"203-K-07, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-08,Seat,203-K-08,"203-K-08, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-09,Seat,203-K-09,"203-K-09, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-19,Seat,203-K-19,"203-K-19, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-18,Seat,203-K-18,"203-K-18, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-17,Seat,203-K-17,"203-K-17, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-16,Seat,203-K-16,"203-K-16, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-15,Seat,203-K-15,"203-K-15, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-14,Seat,203-K-14,"203-K-14, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-13,Seat,203-K-13,"203-K-13, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-12,Seat,203-K-12,"203-K-12, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-11,Seat,203-K-11,"203-K-11, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-10,Seat,203-K-10,"203-K-10, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-20,Seat,203-K-20,"203-K-20, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-21,Seat,203-K-21,"203-K-21, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-22,Seat,203-K-22,"203-K-22, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-K-23,Seat,203-K-23,"203-K-23, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-01,Seat,203-J-01,"203-J-01, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-02,Seat,203-J-02,"203-J-02, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-03,Seat,203-J-03,"203-J-03, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-04,Seat,203-J-04,"203-J-04, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-05,Seat,203-J-05,"203-J-05, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-06,Seat,203-J-06,"203-J-06, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-07,Seat,203-J-07,"203-J-07, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-08,Seat,203-J-08,"203-J-08, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-09,Seat,203-J-09,"203-J-09, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-19,Seat,203-J-19,"203-J-19, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-18,Seat,203-J-18,"203-J-18, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-17,Seat,203-J-17,"203-J-17, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-16,Seat,203-J-16,"203-J-16, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-15,Seat,203-J-15,"203-J-15, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-14,Seat,203-J-14,"203-J-14, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-13,Seat,203-J-13,"203-J-13, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
OtherBuildings.DignityHealthArena.L02.203-J-12,Seat,203-J-12,"203-J-12, L02",OtherBuildings.DignityHealthArena.L02,3.00000000000,CHRISDINTAMAN,11/14/2025,CHRISDINTAMAN,11/14/2025,2,Sold
