DELAY,FACILITY_I,FACILITY_N,LENGTH_3D,LEVEL_NAME,LEVEL_NA_1,PATHWAY_RA,PATHWAY_TY,TRAVEL_DIR,VERTICAL_O,LEVEL_ID,SHAPE_Leng
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.81354485091,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.81354485091
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.58071090666,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.58071090666
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.77042212043,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.77042212043
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.61063090765,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.61063090765
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72549048501,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72549048501
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72789907929,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72789907929
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.81353825488,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.81353825488
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.10305610140,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.10305610140
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.47770259013,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.47770259013
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.55665581760,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.55665581760
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.23689195857,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.23689195857
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.77099704953,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.77099704953
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.92056249618,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.92056249618
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.59588644822,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.59588644822
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.87402190169,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.87402190169
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.66359524406,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.66359524406
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72653370712,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72653370712
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.85760751598,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.85760751598
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.93475822379,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.93475822379
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.83299801653,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.83299801653
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.61056124533,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.61056124533
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72543436104,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72543436104
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72782948295,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72782948295
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.81348547110,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.81348547110
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.58084787946,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.58084787946
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.79327334687,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.79327334687
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.77015949465,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.77015949465
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.92154883052,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.92154883052
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.59555292266,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.59555292266
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.18891186492,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.18891186492
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.21170291066,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.21170291066
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.50904837680,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.50904837680
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.46412344248,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.46412344248
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.11659077774,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.11659077774
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.79392912435,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.79392912435
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.70015212251,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.70015212251
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.99088363469,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.99088363469
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.59577158021,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.59577158021
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.87328967540,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.87328967540
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.66402103482,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.66402103482
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72647905180,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72647905180
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.85767418133,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.85767418133
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.05013224412,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,1.05013224412
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.64260614575,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.64260614575
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.79402506595,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.79402506595
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.70005618539,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.70005618539
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.99087966356,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.99087966356
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.59566768730,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.59566768730
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.87349349163,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.87349349163
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.66422484843,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.66422484843
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72577164945,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72577164945
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.84576768139,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.84576768139
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.10957672083,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,1.10957672083
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.91950467580,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.91950467580
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,20.79576654530,L0,L0,2,1,1,0,OtherBuildings.DignityHealthArena.L0,20.79576654530
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,29.64560757580,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,29.64560757580
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,3.25243486664,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,3.25243486664
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,6.21343391174,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,6.21343391174
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,5.61347277315,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,5.61347277315
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,4.37108082288,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,4.37108082288
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,4.54910320833,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,4.54910320833
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,5.70910961997,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,5.70910961997
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.76739132794,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.76739132794
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72527115598,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72527115598
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.73397630619,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.73397630619
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.81491486948,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.81491486948
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.57929868308,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.57929868308
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.80711246299,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.80711246299
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.68235152589,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.68235152589
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.99250636643,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.99250636643
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.60150651562,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.60150651562
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.85403644074,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.85403644074
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.68144879094,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.68144879094
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72197284876,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72197284876
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.85863729120,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.85863729120
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.04553362628,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,1.04553362628
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.64622842299,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.64622842299
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.78780314780,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.78780314780
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.70796401499,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.70796401499
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.99250956533,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.99250956533
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.59660262170,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.59660262170
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.86794532636,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.86794532636
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.66133999820,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.66133999820
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.73947987917,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.73947987917
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.86713934965,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.86713934965
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.03312717563,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,1.03312717563
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.21202120979,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,1.21202120979
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.15349857068,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.15349857068
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.77249321020,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.77249321020
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.61969777347,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.61969777347
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72526618374,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72526618374
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.73366796179,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.73366796179
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.81481623145,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.81481623145
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.57947343009,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.57947343009
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.80651437114,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.80651437114
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.83803714711,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.83803714711
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.83753745932,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.83753745932
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.60128094285,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.60128094285
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.85474791414,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.85474791414
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.68063391339,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.68063391339
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72226095696,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72226095696
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.85855263788,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.85855263788
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.04586891876,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,1.04586891876
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.64590963426,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.64590963426
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.78820462183,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.78820462183
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.70755247557,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.70755247557
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.99253506430,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.99253506430
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.59638049183,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.59638049183
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.86825716543,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.86825716543
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.66152110339,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.66152110339
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.73877184813,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.73877184813
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.86615492573,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.86615492573
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.70525036923,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.70525036923
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.73517058056,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.73517058056
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.56540873361,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,1.56540873361
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.16597532890,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.16597532890
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.57045936246,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.57045936246
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.15477137594,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.15477137594
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.54134245447,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.54134245447
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.19178771782,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.19178771782
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.65749819889,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.65749819889
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.15676750317,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.15676750317
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.57946431254,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.57946431254
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.02771154946,L0,L0,2,1,1,0,OtherBuildings.DignityHealthArena.L0,0.02771154946
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72282881487,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72282881487
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.01000449683,L0,L0,2,1,1,0,OtherBuildings.DignityHealthArena.L0,0.01000449683
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.66119653329,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.66119653329
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.61908248982,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.61908248982
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72522472360,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72522472360
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.73323614996,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.73323614996
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.81466547670,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.81466547670
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.57956125774,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.57956125774
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.75554108289,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.75554108289
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.61978217516,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.61978217516
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72533069153,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72533069153
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.73362994126,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.73362994126
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.81486839087,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.81486839087
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.57946431254,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.57946431254
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.80666308268,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.80666308268
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.83837881605,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.83837881605
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.83697945579,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.83697945579
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.60147240112,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.60147240112
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.85448656741,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.85448656741
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.68090866732,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.68090866732
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72222307614,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72222307614
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.85858772288,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.85858772288
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.82977668837,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.82977668837
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,1.73366046768,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,1.73366046768
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72490405619,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72490405619
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.73960921711,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.73960921711
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.81645320707,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.81645320707
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.57791902779,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.57791902779
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.73631105490,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.73631105490
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.66556701645,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.66556701645
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.01180381151,L0,L0,2,1,1,0,OtherBuildings.DignityHealthArena.L0,0.01180381151
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.62024886442,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.62024886442
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72490071727,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72490071727
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.73950927827,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.73950927827
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.81634994257,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.81634994257
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.57792235124,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.57792235124
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.73660757439,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.73660757439
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.01260634487,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.01260634487
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.62034545753,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.62034545753
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.72470083931,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.72470083931
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.74001232633,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.74001232633
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.81635326834,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.81635326834
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.57801896684,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.57801896684
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.82095404388,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.82095404388
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.82505509740,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.82505509740
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.83276415016,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.83276415016
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.60743929988,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.60743929988
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.83385689780,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.83385689780
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.69969139482,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.69969139482
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.71729827676,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.71729827676
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.85967586997,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.85967586997
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.90900181048,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.90900181048
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.07265789658,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.07265789658
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.75809779086,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.75809779086
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.01241007780,L0,L0,2,1,1,0,OtherBuildings.DignityHealthArena.L0,0.01241007780
0,OtherBuildings.DignityHealthArena,Dignity Health Arena,0.62038395743,L0,L0,1,1,1,0,OtherBuildings.DignityHealthArena.L0,0.62038395743
